C,Paso,Key,Issue Type,Status,Priority,Summary,Description,Reporter,Assignee,Fecha del d¡a,Fecha de creaci¢n (Created),Fecha de inicio,D¡as Transcurridos al d¡a,Fecha prometida  vs NS,Fecha prometida   (Due Date),D¡as retraso vs Fecha prometida NS,D¡as retraso vs Fecha prometida (Due Date),D¡as en Diagn¢stico,Fecha de cierre (Resolved),Cumpli¢ NS,Cumpli¢ FP,D¡as efectivos,Labels,Nivel de servicio,Fecha reincidencia 1,Fecha reincidencia 2,Fecha reincidencia 3,Fecha reincidencia 4,Sow3,Fecha autorizaci¢n,D¡as en Autorizaci¢n
,Br4,BXMPRJ-950,Enhancement,Delivered,Medium,cliente conservador por comercializacion reporto privado,permite compra cliente conservador por comercializacion en reporto privado,Azucena Gudi¤o,Christian Ramirez,16/02/2015,18/11/2014,02/02/2015,75,07/02/2015,05/02/2015,2,4,90,09/02/2015,No Cumpli¢,No Cumpli¢,83,"Broker, CICLO4, Gap, OutScope, PruebasD3",5,,,,,,,
1,Br3,BXMPRJ-907,Enhancement,Failed Test,Medium,Desarrollar la Convalidaci¢n de Futuros,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico 

El layout se conforma de la columna A a la K de la pesta¤a ""OFF""",Veronica Angeles,Gabriela Cedillo,16/02/2015,07/11/2014,13/02/2015,98,18/02/2015,,-2,Sin Fecha,101,,No Cumpli¢,Sin Fecha,101,CICLO4,5,,,,,,,
,Br3,BXMPRJ-907,Enhancement,Delivered,Medium,Desarrollar la Convalidaci¢n de Futuros,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico 

El layout se conforma de la columna A a la K de la pesta¤a ""OFF""",Veronica Angeles,Erick V zquez,16/02/2015,07/11/2014,09/02/2015,94,14/02/2015,,-1,Sin Fecha,101,13/02/2015,Cumpli¢,Sin Fecha,98,CICLO4,5,,,,,,,
,Br3,BXMPRJ-907,Enhancement,In Progress,Medium,Desarrollar la Convalidaci¢n de Futuros,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico 

El layout se conforma de la columna A a la K de la pesta¤a ""OFF""",Veronica Angeles,German Gomez,16/02/2015,07/11/2014,02/02/2015,86,07/02/2015,,2,Sin Fecha,101,09/02/2015,No Cumpli¢,Sin Fecha,94,CICLO4,5,,,,,,,
1,Br3,BXMPRJ-895,Enhancement,In Progress,Medium,Desarrollar la Convalidaci¢n de la Clasificaci¢n de la Asignaci¢n de precios de t¡tulos USD Operaciones Vigentes,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna A a la H de la pesta¤a ""AP4_OVig APrecioMExt0714"" 
",Veronica Angeles,Gerardo Gomez,16/02/2015,06/11/2014,02/02/2015,87,07/02/2015,,9,Sin Fecha,102,,No Cumpli¢,Sin Fecha,102,CICLO4,5,,,,,,,
1,Br3,BXMPRJ-892,Enhancement,In Progress,Medium,Desarrollar la Convalidaci¢n de la Asignaci¢n de precios de t¡tulos USD,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna A a la H de la pesta¤a ""AP2_Tenencia A_PrecioMExt_0714"" 
",Veronica Angeles,German Gomez,16/02/2015,06/11/2014,02/02/2015,87,07/02/2015,,9,Sin Fecha,102,,No Cumpli¢,Sin Fecha,102,CICLO4,5,,,,,,,
1,Br3,BXMPRJ-891,Enhancement,In Progress,Medium,Desarrollar la Convalidaci¢n de la Asignaci¢n de precios de t¡tulos Moneda Nacional,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna A a la H de la pesta¤a ""AP1_Tenencia A_Precio MXN0714"" 
",Veronica Angeles,German Gomez,16/02/2015,06/11/2014,02/02/2015,87,07/02/2015,,9,Sin Fecha,102,,No Cumpli¢,Sin Fecha,102,CICLO4,5,,,,,,,
1,Br3,BXMPRJ-890,Enhancement,In Progress,Medium,Desarrollar la Convalidaci¢n de la Clasificaci¢n de t¡tulos USD op vigentes,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna A a la H de la pesta¤a ""CL4_Cl_Cont OpVig MExt0714"" 
",Veronica Angeles,Gerardo Gomez,16/02/2015,06/11/2014,02/02/2015,87,07/02/2015,,9,Sin Fecha,102,,No Cumpli¢,Sin Fecha,102,CICLO4,5,,,,,,,
1,Br3,BXMPRJ-888,Enhancement,In Progress,Medium,Desarrollar la Convalidaci¢n de la Clasificaci¢n de t¡tulos USD,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna A a la P de la pesta¤a ""CL2 Tenencia Cl_Cont MExt0714""",Veronica Angeles,German Gomez,16/02/2015,06/11/2014,02/02/2015,87,07/02/2015,,9,Sin Fecha,102,,No Cumpli¢,Sin Fecha,102,CICLO4,5,,,,,,,
c,Br3,BXMPRJ-887,Enhancement,Closed,Medium,Desarrollar la Convalidaci¢n de la Clasificaci¢n de t¡tulos Moneda Nacional,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna A a la P de la pesta¤a ""CL1 Tenencia ClasifContable0714""",Veronica Angeles,German Gomez,16/02/2015,06/11/2014,02/02/2015,87,07/02/2015,,6,Sin Fecha,102,13/02/2015,No Cumpli¢,Sin Fecha,99,CICLO4,5,,,,,,,
1,Br3,BXMPRJ-853,Enhancement,Delivered,Medium,Solicitud de Cambio para la Interfaz Investor-Zeus,Se anexa documento de Solicitud de Cambio para el archivo de posici¢n del m¢dulo Zeus,Cintia Ochoa,Margarita Arellano,16/02/2015,30/10/2014,02/02/2015,94,07/02/2015,05/02/2015,9,11,109,,No Cumpli¢,No Cumpli¢,109,PruebasD3,5,,,,,,,
1,Br5,BXMPRJ-847,Enhancement,Failed Test,Medium,Brecha Contabilidad: P¢liza de Provisi¢n de Comisiones pos Distribuci¢n de Fondos de Inversi¢n),"Brecha Contabilidad: P¢liza de Provisi¢n de Comisiones pos Distribuci¢n de Fondos de Inversi¢n) 

Se sube especificaci¢n",Juan Martinez,Arturo Saldivar,16/02/2015,28/10/2014,02/02/2015,96,07/02/2015,,9,Sin Fecha,111,,No Cumpli¢,Sin Fecha,111,"Broker, Ciclo4, Gap, OutScope",5,,,,,,,
1,Br3,BXMPRJ-836,Enhancement,In Progress,Medium,carga layout semaforo de tasas,interfaz para cargar el semaforo de tasas a TAS,Cony Padilla,Alejandra Ivonne Gonz lez Venancio,16/02/2015,24/10/2014,16/02/2015,115,21/02/2015,,-4,Sin Fecha,115,,No Cumpli¢,Sin Fecha,115,ciclo4,5,,,,,,,
,Br3,BXMPRJ-836,Enhancement,In Progress,Medium,carga layout semaforo de tasas,interfaz para cargar el semaforo de tasas a TAS,Cony Padilla,Giordy Palacios,16/02/2015,24/10/2014,02/02/2015,100,07/02/2015,,9,Sin Fecha,115,16/02/2015,No Cumpli¢,Sin Fecha,115,ciclo4,5,,,,,,,
1,Br2,BXMPRJ-807,Enhancement,Investigating,Medium,"En el formato de la posici¢n de TAS debe de ordenar la Columna de ""Emisora"" de una forma mas ordenada","Al ver una posici¢n el sistema TAS deberia de ordenar la columna ""Posici¢n"" primero por mercado (esto ya lo hace) y despues la columna ""Emisora"" por orden Alfabetico ya que se veria mas ordenada la Posici¢n al igual que Fiable lo muestra. 
",Patricio Ovejas,Ana Mayte Topete,16/02/2015,22/10/2014,02/02/2015,102,07/02/2015,,9,Sin Fecha,117,,No Cumpli¢,Sin Fecha,117,CICLO4,5,,,,,,,
1,Br6,BXMPRJ-792,Enhancement,Client Response Provided,Medium,Mesa de Control de Pasivos_Pr cticas de Venta_159_Lista Medios de Instruccion,"dentro del cat logo de Medios de Instrucci¢n, es necesario que es sistema considere la opci¢n de ""Internet"", es importante mencionar que esta opci¢n no debe estar dentro de las opciones que los promotores puedan elegir al momento de capturar una orden, pero TAS debe tener la capacidad de identificar las operaciones que se realicen desde internet y que estas est‚n identificadas dentro de los reportes operativos de los mercados que operen por este medio.",Cesar Guzm n,Antonio Laija Olmedo,16/02/2015,20/10/2014,02/02/2015,104,07/02/2015,04/02/2015,9,12,119,,No Cumpli¢,No Cumpli¢,119,MIGRACION_4,5,,,,,,,
1,Br4,BXMPRJ-754,Enhancement,Delivered,Medium,BUG en la interface de MARKET DATA BMV ....,"Ivan: 


En las pruebas que estoy haciendo de envi¢ de market data y me esta devolviendo un error la interface, solicto se asigne el ticket para que se valide esta interface y se indique el porque devuelve el siguiente error. 

msg env: 8=FIX.4.4?9=225?35=X?34=328?49=XMEX?52=20141007-13:30:00.015?56=ARKA1?22=4?48=MXCFFI170008?63=4?268=1?269=2?270=28.48?271279=0?288=CITI?289=VECTO?381=1424?625=3?768=1?769=20141007-13:30:00.000?771=FechaYHora?1003=0000001?1093=1?20007=CO?10=19 

msg rec: TIPO DE REGISTRTO INVALIDO| 


Quedo pendiente",Jes£s Villase¤or,Antonio Laija Olmedo,16/02/2015,17/10/2014,02/02/2015,108,07/02/2015,05/02/2015,9,11,122,,No Cumpli¢,No Cumpli¢,122,"PruebasD3, SCPC",5,,,,,,,
c,Br4,BXMPRJ-742,Enhancement,Closed,Medium,Web Services (Pr cticas de Venta),"Crear un web service para env¡o de rompimientos de perfil, ‚sta informaci¢n se deber  enviar despu‚s de que se calcule el rompimiento de perfil hist¢rico del d¡a que se est  cerrando.",Jes£s Villase¤or,Jes£s Villase¤or,16/02/2015,07/10/2014,02/02/2015,117,07/02/2015,05/02/2015,3,5,132,10/02/2015,No Cumpli¢,No Cumpli¢,126,"FSP1307, Broker, Gap, Pool, PruebasD3",5,,,,,,,
1,Br4,BXMPRJ-738,Enhancement,Delivered,Low,Marcado de posici¢n y proceso de generaci¢n por tipo de servicio,"Las posiciones reportadas por tipo de servicio se calcularan a partir de una posici¢n inicial por emisora-serie y tipo de servicio sumando los movimientos de compra por el tipo de servicio asociado a la compra y restando los movimientos de venta considerando la siguiente prioridad: 
1. Valores Transferidos 
2. Gesti¢n 
3. Asesor¡a 
4. Comercializaci¢n 
5. Ejecuci¢n",Mercedes Malfavon,Giordy Palacios,16/02/2015,02/10/2014,02/02/2015,122,07/02/2015,,9,Sin Fecha,137,,No Cumpli¢,Sin Fecha,137,"Broker, Gap, SCPC",5,,,,,,,
1,Br3,BXMPRJ-708,Enhancement,In Progress,Medium,En la revisi¢n de Perfiles se identifico que No existe en TAS (Factor de ISR en la Consulta de Precios),"En la revisi¢n de Perfiles se identifico que No existe en TAS 

No se tiene evidencia del incidente",Juan Martinez,Francisco Morales L¢pez,16/02/2015,29/09/2014,02/02/2015,125,07/02/2015,,9,Sin Fecha,140,,No Cumpli¢,Sin Fecha,140,"Broker, FSP1307, Gap, ciclo3",5,,,,,,,
c,Br4,BXMPRJ-594,Enhancement,Closed,Medium,Posiciones de capitales usar ultimo hecho y fondos ultimo precio,"La consulta de posicion global y el estado de cuenta usaran para presentar valor a mercado en caso capitales el ultimo hecho, para realizar esto se deben de hacer 2 cosas: 
1) Fiable grabara el tabla Femision campo ultimo hecho, el ultimo hecho registrado por la bolsa. 
2) TAS debera leer este campo para presentar el valor a mercado. 

En caso de fondos, TAS debera leer el ultimo precio cargado o capturado en precios de fondos. 
El ticket se divide en 2 etapas, la primera en la cual Faible debera grabar el campo, por esta razon se asigna a Jesus Villase¤or.",Gerardo Gomez,Jose Daniel Garces Quiroz,16/02/2015,25/09/2014,02/02/2015,129,07/02/2015,05/02/2015,3,5,144,10/02/2015,No Cumpli¢,No Cumpli¢,138,"Broker, FSP1307, Gap, PruebasD3",5,,,,,,,
1,Br4,BXMPRJ-578,Enhancement,Delivered,Medium,Realizar asignaci¢n de fondos en cuanto se tenga precio,"Realizar la asignaci¢n de fondos en el cierre del dia en que se conozca el precio. Es decir, el sistema no debe de esperar hasta un d¡a antes para realizar la asignaci¢n y liquidaci¢n de operaciones.",Gerardo Gomez,Ivan Torres,16/02/2015,17/09/2014,02/02/2015,138,07/02/2015,04/02/2015,9,12,152,,No Cumpli¢,No Cumpli¢,152,"Broker, FSP1307, Gap, PruebasD2",5,,,,,,,
1,Br4,BXMPRJ-574,Enhancement,Delivered,Medium,Eliminar ordenes de fondos programadas,"TAS no permite cancelar compras o ventas de fondos previamente programadas o formadas, solo se puede cancelar operaciones el d¡a que corresponde reportar a la operadora y previo al cierre.",Tanya Pav n,Gerardo Gomez,16/02/2015,11/09/2014,09/02/2015,151,14/02/2015,04/02/2015,2,12,158,,No Cumpli¢,No Cumpli¢,158,"Broker, FSP1307, Gap, PruebasD2",5,,,,,,,
,Br4,BXMPRJ-574,Enhancement,Delivered,Medium,Eliminar ordenes de fondos programadas,"TAS no permite cancelar compras o ventas de fondos previamente programadas o formadas, solo se puede cancelar operaciones el d¡a que corresponde reportar a la operadora y previo al cierre.",Tanya Pav n,Juan Carlos Fern ndez,16/02/2015,11/09/2014,02/02/2015,143,07/02/2015,04/02/2015,2,5,158,09/02/2015,No Cumpli¢,No Cumpli¢,151,"Broker, FSP1307, Gap, PruebasD2",5,,,,,,,
1,Br4,BXMPRJ-561,Enhancement,Delivered,Medium,Crear estructura de un marco de inversion por servicio,"Se debe de crear una estructura para un marco general de inversion por servicio. Esta debe ser similira al MGA o a un perfil de inversion. Se debe de asociar formulas y regla con la misma estructura. Al tipo de servicio asociarle un marco de inversion, esto solo cuando no sean mixtos. En las capturas cuando se mande a llamar ela validacion de perfil, se debe debe mandar llamar adicionalmente a esta nueva validacion de perfil. 

Se deben de modificar los monitores para que indiquen si ademas se esta rompiendo el perfil por tipo de servicio. 

Se deben de buscar todos los lugares donde se revian los MGA's, incluir que no se esten violando las reglas de este nuevo perfil.",Gerardo Gomez,Gerardo Gomez,16/02/2015,09/09/2014,09/02/2015,153,14/02/2015,05/02/2015,2,11,160,,No Cumpli¢,No Cumpli¢,160,"Broker, FSP1307, Gap, PruebasD3",5,,,,,,,
,Br4,BXMPRJ-561,Enhancement,Delivered,Medium,Crear estructura de un marco de inversion por servicio,"Se debe de crear una estructura para un marco general de inversion por servicio. Esta debe ser similira al MGA o a un perfil de inversion. Se debe de asociar formulas y regla con la misma estructura. Al tipo de servicio asociarle un marco de inversion, esto solo cuando no sean mixtos. En las capturas cuando se mande a llamar ela validacion de perfil, se debe debe mandar llamar adicionalmente a esta nueva validacion de perfil. 

Se deben de modificar los monitores para que indiquen si ademas se esta rompiendo el perfil por tipo de servicio. 

Se deben de buscar todos los lugares donde se revian los MGA's, incluir que no se esten violando las reglas de este nuevo perfil.",Gerardo Gomez,Cesar Guzm n,16/02/2015,09/09/2014,02/02/2015,146,07/02/2015,05/02/2015,2,4,160,09/02/2015,No Cumpli¢,No Cumpli¢,153,"Broker, FSP1307, Gap, PruebasD3",5,,,,,,,
c,Br4,BXMPRJ-542,Enhancement,Closed,Medium,Validaciones de Clientes y L¡neas de Cr‚dito en Captura de Inversiones (DORDE001),"De acuerdo a la operativa y a las validaciones requeridas para los l¡mites operativos en el caso particular de las ¢rdenes que captura el  rea de promoci¢n, las validaciones deber n quedar como se indica a continuaci¢n: 

1. Primero se debe validar que el contrato tenga saldo. 
2. Si el contrato no tiene saldo se deber  validar que exista una l¡nea contraparte para dicho contrato. 
3. En caso de no existir ni saldo ni l¡nea autorizada se deber  enviar la notificaci¢n correspondiente para que el  rea de riesgos cree la l¡nea. 
4. Si existe l¡nea y esta se sobregira con la operaci¢n capturada, la orden quedar  por autorizar para el  rea de riesgos. 

La verificaci¢n de si el cliente cuenta con l¡nea contraparte solo aplicar  en el caso de que el cliente est‚ marcado con en par metro de Corto en Efectivo (SCORTO_EFE), es decir aquellos clientes especiales que as¡ puedan operar dadas las pol¡ticas operativas del cliente. 

Cualquier duda y/o aclaraci¢n hac‚rmela saber para resolverla.",German Gomez,German Gomez,16/02/2015,10/02/2015,10/02/2015,0,15/02/2015,,-18,Sin Fecha,6,28/01/2015,Cumpli¢,Sin Fecha,-13,"Broker, Gap, PruebasD3, SCPC",5,,,,,,,
1,Br4,BXMPRJ-515,Enhancement,Investigating,Medium,Cambios a la Interfaz de Clientes por Bajas y Manejo de Nombre-Apellidos,"Se solicitan los siguientes cambios en la interfaz de Clientes: 

1. Recibir el Nombre del Cliente en los casos de personas f¡sicas, separado en tres variables distintas para evitar que la interfaz tenga que diferenciar nombre y apellidos. 
Adem s se necesita que se permitan los valores vac¡os o nulos en los apellidos, incluyendo los correspondientes a co-titulares y/o beneficiarios. 

2. Manejo de Bajas y Modificaciones para datos adicionales del cliente 
- Direcciones 
- Co-titulares 
- Beneficiarios 

Se deja a continuaci¢n el requerimiento de Jesus Villase¤or descrito en el ticket BXMPRJ-434: 

- 1) Se envia alta de cliente solo con el campo NOMBRE (completo) y de alguna forma TAS esta cargando los datos de Apellido Paterno Materno y Nombre . Se observa que se estan asignado los paternos como maternos y viceversa , tambien que aunque en la mayoria de los casos el corte es correcto esto no pasa siempre. SE SOLICITA CONTEMPLAR EL CAMBIO a peticion separada NOMBRES , APELLIDO1 , APELLIDO2 y aceptar que cualquiera de los apellidos puede venir en blanco. (TAMBIEN EN COTITULARES, BENEFICIARIOS). 

- 2) En la Interface no se contemplan BAJAS de ningun dato, pero si existen , por ejemplo del CONTRATO y de algunos datos como DIRECCIONES , BENEFICIARIOS , COTITULARES , etc .. como se pretende que se maneje esto ... 
",Cesar Guzm n,Christian Ramirez,16/02/2015,25/08/2014,17/02/2015,176,22/02/2015,,-5,Sin Fecha,175,,No Cumpli¢,Sin Fecha,175,"FSP1307, PruebasD2",5,,,,,,,
,Br4,BXMPRJ-515,Enhancement,Delivered,Medium,Cambios a la Interfaz de Clientes por Bajas y Manejo de Nombre-Apellidos,"Se solicitan los siguientes cambios en la interfaz de Clientes: 

1. Recibir el Nombre del Cliente en los casos de personas f¡sicas, separado en tres variables distintas para evitar que la interfaz tenga que diferenciar nombre y apellidos. 
Adem s se necesita que se permitan los valores vac¡os o nulos en los apellidos, incluyendo los correspondientes a co-titulares y/o beneficiarios. 

2. Manejo de Bajas y Modificaciones para datos adicionales del cliente 
- Direcciones 
- Co-titulares 
- Beneficiarios 

Se deja a continuaci¢n el requerimiento de Jesus Villase¤or descrito en el ticket BXMPRJ-434: 

- 1) Se envia alta de cliente solo con el campo NOMBRE (completo) y de alguna forma TAS esta cargando los datos de Apellido Paterno Materno y Nombre . Se observa que se estan asignado los paternos como maternos y viceversa , tambien que aunque en la mayoria de los casos el corte es correcto esto no pasa siempre. SE SOLICITA CONTEMPLAR EL CAMBIO a peticion separada NOMBRES , APELLIDO1 , APELLIDO2 y aceptar que cualquiera de los apellidos puede venir en blanco. (TAMBIEN EN COTITULARES, BENEFICIARIOS). 

- 2) En la Interface no se contemplan BAJAS de ningun dato, pero si existen , por ejemplo del CONTRATO y de algunos datos como DIRECCIONES , BENEFICIARIOS , COTITULARES , etc .. como se pretende que se maneje esto ... 
",Cesar Guzm n,Christian Ramirez,16/02/2015,25/08/2014,17/02/2015,175,22/02/2015,,-4,Sin Fecha,175,17/02/2015,Cumpli¢,Sin Fecha,176,"FSP1307, PruebasD2",5,,,,,,,
